"Date","Time","TimeZone","Name","Type","Status","Currency","Amount","Fees","Total","Exchange Rate","Receipt ID","Balance","Transaction ID","Item Title"
"09/06/2025","05:13:05","PDT","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-9.15","0.00","-9.15",,"","-9.15","35C435854V8565940","Order Number : 23-13526-67850"
"09/06/2025","05:13:05","PDT","","General Card Deposit","Completed","USD","9.15","0.00","9.15",,"","0.00","6VP974766A4154515",""
"09/06/2025","05:13:05","PDT","eBay Commerce Inc.","General Authorization","Completed","USD","-9.15","0.00","-9.15",,"","0.00","8TV79578WG6657602",""
"09/06/2025","05:55:12","PDT","eBay Commerce Inc.","General Authorization","Pending","USD","-10.25","0.00","-10.25",,"","0.00","2BM88625WD2448524",""
"09/06/2025","05:57:26","PDT","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-10.25","0.00","-10.25",,"","-10.25","87G653572H305452U","Order Number : 07-13548-54339"
"09/06/2025","05:57:26","PDT","","General Card Deposit","Completed","USD","10.25","0.00","10.25",,"","0.00","58X27073MS6225411",""
"09/06/2025","05:57:26","PDT","eBay Commerce Inc.","General Authorization","Completed","USD","-10.25","0.00","-10.25",,"","0.00","2BM88625WD2448524",""
"09/06/2025","07:45:54","PDT","eBay Commerce Inc.","General Authorization","Pending","USD","-13.55","0.00","-13.55",,"","0.00","8HN76780KD481112A",""
"09/06/2025","07:48:00","PDT","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-13.55","0.00","-13.55",,"","-13.55","1X509432LU263370U","Order Number : 25-13524-53922"
"09/06/2025","07:48:00","PDT","","General Card Deposit","Completed","USD","13.55","0.00","13.55",,"","0.00","8G280363VW887212L",""
"09/06/2025","07:48:00","PDT","eBay Commerce Inc.","General Authorization","Completed","USD","-13.55","0.00","-13.55",,"","0.00","8HN76780KD481112A",""
"09/06/2025","08:49:34","PDT","eBay Commerce Inc.","General Authorization","Pending","USD","-12.45","0.00","-12.45",,"","0.00","7JR60523GM098612X",""
"09/06/2025","08:49:39","PDT","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-12.45","0.00","-12.45",,"","-12.45","50H90086VH878880K","Order Number : 21-13529-79271"
"09/06/2025","08:49:39","PDT","","General Card Deposit","Completed","USD","12.45","0.00","12.45",,"","0.00","6D102177A7013190D",""
"09/06/2025","08:49:39","PDT","eBay Commerce Inc.","General Authorization","Completed","USD","-12.45","0.00","-12.45",,"","0.00","7JR60523GM098612X",""
"09/06/2025","19:22:25","PDT","eBay Commerce Inc.","General Authorization","Pending","USD","-9.56","0.00","-9.56",,"","0.00","1FJ423164V777171A",""
"09/06/2025","19:24:32","PDT","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-9.56","0.00","-9.56",,"","-9.56","03992668RC6664614","Order Number : 13-13543-01132"
"09/06/2025","19:24:32","PDT","","General Card Deposit","Completed","USD","9.56","0.00","9.56",,"","0.00","8S119735K29937044",""
"09/06/2025","19:24:32","PDT","eBay Commerce Inc.","General Authorization","Completed","USD","-9.56","0.00","-9.56",,"","0.00","1FJ423164V777171A",""
"09/07/2025","08:17:35","PDT","eBay Commerce Inc.","General Authorization","Pending","USD","-6.95","0.00","-6.95",,"","0.00","6DR07230J3992751C",""
"09/07/2025","08:19:37","PDT","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-6.95","0.00","-6.95",,"","-6.95","8SJ31906AT471942D","Order Number : 09-13549-63928"
"09/07/2025","08:19:37","PDT","","General Card Deposit","Completed","USD","6.95","0.00","6.95",,"","0.00","15B99906WY0379201",""
"09/07/2025","08:19:37","PDT","eBay Commerce Inc.","General Authorization","Completed","USD","-6.95","0.00","-6.95",,"","0.00","6DR07230J3992751C",""
"09/07/2025","16:31:22","PDT","eBay Commerce Inc.","General Authorization","Pending","USD","-6.95","0.00","-6.95",,"","0.00","6GR21768HF057700F",""
"09/07/2025","16:33:31","PDT","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-6.95","0.00","-6.95",,"","-6.95","46M303458W868861K","Order Number : 13-13546-53471"
"09/07/2025","16:33:31","PDT","","General Card Deposit","Completed","USD","6.95","0.00","6.95",,"","0.00","2UL92026KH234233K",""
"09/07/2025","16:33:31","PDT","eBay Commerce Inc.","General Authorization","Completed","USD","-6.95","0.00","-6.95",,"","0.00","6GR21768HF057700F",""
"09/13/2025","15:51:48","PDT","eBay Commerce Inc.","General Authorization","Pending","USD","-10.16","0.00","-10.16",,"","0.00","7UC47272U3992784C",""
"09/13/2025","15:53:57","PDT","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-10.16","0.00","-10.16",,"","-10.16","1DW25909R54375446","Order Number : 09-13576-17916"
"09/13/2025","15:53:57","PDT","","General Card Deposit","Completed","USD","10.16","0.00","10.16",,"","0.00","7GY90609TT2137513",""
"09/13/2025","15:53:57","PDT","eBay Commerce Inc.","General Authorization","Completed","USD","-10.16","0.00","-10.16",,"","0.00","7UC47272U3992784C",""
"09/17/2025","19:46:36","PDT","eBay Commerce Inc.","General Authorization","Pending","USD","-92.66","0.00","-92.66",,"","0.00","2GU26355SV2638220",""
"09/17/2025","19:48:38","PDT","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-92.66","0.00","-92.66",,"","-92.66","9U9352222R649283V","Order Number : 13-13588-73624"
"09/17/2025","19:48:38","PDT","","General Card Deposit","Completed","USD","92.66","0.00","92.66",,"","0.00","3PE05491EE035972S",""
"09/17/2025","19:48:38","PDT","eBay Commerce Inc.","General Authorization","Completed","USD","-92.66","0.00","-92.66",,"","0.00","2GU26355SV2638220",""
"09/28/2025","06:12:41","PDT","Underdog Sports Inc","Express Checkout Payment","Completed","USD","-50.00","0.00","-50.00",,"","-50.00","9EE147025U045204X",""
"09/28/2025","06:12:41","PDT","","General Card Deposit","Completed","USD","50.00","0.00","50.00",,"","0.00","17554851DB997053D",""
"09/29/2025","11:44:58","PDT","Underdog Sports Inc","Mass Pay Payment","Completed","USD","100.00","0.00","100.00",,"","100.00","6XT90926FF748733P","You have received a payout from Underdog"
"10/07/2025","09:25:30","PDT","SidePrize LLC","General Authorization","Pending","USD","-100.00","0.00","-100.00",,"","100.00","52M00285VW519174D",""
"10/07/2025","09:25:32","PDT","SidePrize LLC","Express Checkout Payment","Completed","USD","-100.00","0.00","-100.00",,"","0.00","44R71027YP820780T",""
"10/07/2025","09:25:32","PDT","","General Card Deposit","Completed","USD","100.00","0.00","100.00",,"","100.00","61M22157FF2735800",""
"10/07/2025","09:25:32","PDT","SidePrize LLC","General Authorization","Completed","USD","-100.00","0.00","-100.00",,"","100.00","52M00285VW519174D",""
"10/10/2025","06:46:43","PDT","eBay Commerce Inc.","General Authorization","Pending","USD","-62.07","0.00","-62.07",,"","100.00","90K44040XL377134B",""
"10/10/2025","06:48:44","PDT","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-62.07","0.00","-62.07",,"","37.93","5JG45811JC631863E","Order Number : 11-13682-96220"
"10/10/2025","06:48:44","PDT","","General Card Deposit","Completed","USD","62.07","0.00","62.07",,"","100.00","9SA74037S6430145K",""
"10/10/2025","06:48:44","PDT","eBay Commerce Inc.","General Authorization","Completed","USD","-62.07","0.00","-62.07",,"","100.00","90K44040XL377134B",""
"10/10/2025","10:44:33","PDT","eBay Commerce Inc.","General Authorization","Pending","USD","-47.30","0.00","-47.30",,"","100.00","31267240SD702474J",""
"10/10/2025","10:46:36","PDT","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-47.30","0.00","-47.30",,"","52.70","5JK90360TL764283U","Order Number : 27-13662-24623"
"10/10/2025","10:46:36","PDT","","General Card Deposit","Completed","USD","47.30","0.00","47.30",,"","100.00","68A60507A87078148",""
"10/10/2025","10:46:36","PDT","eBay Commerce Inc.","General Authorization","Completed","USD","-47.30","0.00","-47.30",,"","100.00","31267240SD702474J",""
"10/14/2025","07:25:22","PDT","eBay Commerce Inc.","General Authorization","Pending","USD","-5.50","0.00","-5.50",,"","100.00","2Y683351MH003810Y",""
"10/14/2025","07:27:37","PDT","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-5.50","0.00","-5.50",,"","94.50","668965210R517192U","Order Number : 11-13699-38880"
"10/14/2025","07:27:37","PDT","","General Card Deposit","Completed","USD","5.50","0.00","5.50",,"","100.00","033004256R7555510",""
"10/14/2025","07:27:37","PDT","eBay Commerce Inc.","General Authorization","Completed","USD","-5.50","0.00","-5.50",,"","100.00","2Y683351MH003810Y",""
"10/15/2025","14:13:52","PDT","eBay Commerce Inc.","General Authorization","Pending","USD","-13.83","0.00","-13.83",,"","100.00","7H257276178894452",""
"10/15/2025","14:16:02","PDT","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-13.83","0.00","-13.83",,"","86.17","28D02671AN391224G","Order Number : 13-13702-97341"
"10/15/2025","14:16:02","PDT","","General Card Deposit","Completed","USD","13.83","0.00","13.83",,"","100.00","0X30200531589671Y",""
"10/15/2025","14:16:02","PDT","eBay Commerce Inc.","General Authorization","Completed","USD","-13.83","0.00","-13.83",,"","100.00","7H257276178894452",""
"10/16/2025","14:16:31","PDT","eBay Commerce Inc.","General Authorization","Pending","USD","-44.00","0.00","-44.00",,"","100.00","8D236882A4955145A",""
"10/16/2025","14:18:47","PDT","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-44.00","0.00","-44.00",,"","56.00","6H395294JK408004S","Order Number : 22-13694-50622"
"10/16/2025","14:18:47","PDT","","General Card Deposit","Completed","USD","44.00","0.00","44.00",,"","100.00","5A481897B96525110",""
"10/16/2025","14:18:47","PDT","eBay Commerce Inc.","General Authorization","Completed","USD","-44.00","0.00","-44.00",,"","100.00","8D236882A4955145A",""
"10/16/2025","20:48:16","PDT","eBay Commerce Inc.","General Authorization","Pending","USD","-33.55","0.00","-33.55",,"","100.00","9MN19652CH468142S",""
"10/16/2025","20:50:21","PDT","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-33.55","0.00","-33.55",,"","66.45","6LP20562TG681373E","Order Number : 10-13712-01320"
"10/16/2025","20:50:21","PDT","","General Card Deposit","Completed","USD","33.55","0.00","33.55",,"","100.00","9X3714870P5884144",""
"10/16/2025","20:50:21","PDT","eBay Commerce Inc.","General Authorization","Completed","USD","-33.55","0.00","-33.55",,"","100.00","9MN19652CH468142S",""
"10/18/2025","00:33:16","PDT","eBay Commerce Inc.","General Authorization","Pending","USD","-9.15","0.00","-9.15",,"","100.00","75F47691PD1824212",""
"10/18/2025","00:33:21","PDT","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-9.15","0.00","-9.15",,"","90.85","85A43341T33023534","Order Number : 22-13699-68316"
"10/18/2025","00:33:21","PDT","","General Card Deposit","Completed","USD","9.15","0.00","9.15",,"","100.00","3T2697182S387144L",""
"10/18/2025","00:33:21","PDT","eBay Commerce Inc.","General Authorization","Completed","USD","-9.15","0.00","-9.15",,"","100.00","75F47691PD1824212",""
"10/18/2025","01:10:24","PDT","eBay Commerce Inc.","General Authorization","Pending","USD","-12.45","0.00","-12.45",,"","100.00","07413057D3875691M",""
"10/18/2025","01:10:30","PDT","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-12.45","0.00","-12.45",,"","87.55","2TW98385CX1260803","Order Number : 14-13710-80057"
"10/18/2025","01:10:30","PDT","","General Card Deposit","Completed","USD","12.45","0.00","12.45",,"","100.00","92625584FJ326525F",""
"10/18/2025","01:10:30","PDT","eBay Commerce Inc.","General Authorization","Completed","USD","-12.45","0.00","-12.45",,"","100.00","07413057D3875691M",""
"10/18/2025","01:36:11","PDT","eBay Commerce Inc.","General Authorization","Pending","USD","-12.03","0.00","-12.03",,"","100.00","4WY38599943628031",""
"10/18/2025","01:36:16","PDT","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-12.03","0.00","-12.03",,"","87.97","1FF83435N7425550N","Order Number : 17-13706-61969"
"10/18/2025","01:36:16","PDT","","General Card Deposit","Completed","USD","12.03","0.00","12.03",,"","100.00","7RH65746WY298272L",""
"10/18/2025","01:36:16","PDT","eBay Commerce Inc.","General Authorization","Completed","USD","-12.03","0.00","-12.03",,"","100.00","4WY38599943628031",""
"10/18/2025","05:29:03","PDT","eBay Commerce Inc.","General Authorization","Pending","USD","-4.75","0.00","-4.75",,"","100.00","1LM89687JC6368337",""
"10/18/2025","05:29:08","PDT","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-4.75","0.00","-4.75",,"","95.25","9A517868RU4590157","Order Number : 23-13698-97809"
"10/18/2025","05:29:08","PDT","","General Card Deposit","Completed","USD","4.75","0.00","4.75",,"","100.00","80A70145RV769662S",""
"10/18/2025","05:29:08","PDT","eBay Commerce Inc.","General Authorization","Completed","USD","-4.75","0.00","-4.75",,"","100.00","1LM89687JC6368337",""
"10/18/2025","05:55:47","PDT","eBay Commerce Inc.","General Authorization","Pending","USD","-12.45","0.00","-12.45",,"","100.00","6HV619125L070253P",""
"10/18/2025","05:55:51","PDT","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-12.45","0.00","-12.45",,"","87.55","57V8204849629281A","Order Number : 10-13716-80750"
"10/18/2025","05:55:51","PDT","","General Card Deposit","Completed","USD","12.45","0.00","12.45",,"","100.00","73441655LB926344H",""
"10/18/2025","05:55:51","PDT","eBay Commerce Inc.","General Authorization","Completed","USD","-12.45","0.00","-12.45",,"","100.00","6HV619125L070253P",""
"10/18/2025","07:38:56","PDT","eBay Commerce Inc.","General Authorization","Pending","USD","-12.45","0.00","-12.45",,"","100.00","0JW683011J937281R",""
"10/18/2025","07:39:00","PDT","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-12.45","0.00","-12.45",,"","87.55","4MP73745D6544633V","Order Number : 16-13708-93037"
"10/18/2025","07:39:00","PDT","","General Card Deposit","Completed","USD","12.45","0.00","12.45",,"","100.00","4BT08256SF983760V",""
"10/18/2025","07:39:00","PDT","eBay Commerce Inc.","General Authorization","Completed","USD","-12.45","0.00","-12.45",,"","100.00","0JW683011J937281R",""
"10/18/2025","07:46:01","PDT","eBay Commerce Inc.","General Authorization","Pending","USD","-16.45","0.00","-16.45",,"","100.00","0CB259302B6676813",""
"10/18/2025","07:46:05","PDT","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-16.45","0.00","-16.45",,"","83.55","1EC8128462313915G","Order Number : 27-13693-99341"
"10/18/2025","07:46:05","PDT","","General Card Deposit","Completed","USD","16.45","0.00","16.45",,"","100.00","0SR55411J62659358",""
"10/18/2025","07:46:05","PDT","eBay Commerce Inc.","General Authorization","Completed","USD","-16.45","0.00","-16.45",,"","100.00","0CB259302B6676813",""
"10/18/2025","08:24:56","PDT","eBay Commerce Inc.","General Authorization","Pending","USD","-7.15","0.00","-7.15",,"","100.00","64N34376HG708334S",""
"10/18/2025","08:26:15","PDT","eBay Commerce Inc.","General Authorization","Pending","USD","-13.46","0.00","-13.46",,"","100.00","4E639521LV6470502",""
"10/18/2025","08:26:36","PDT","eBay Commerce Inc.","General Authorization","Pending","USD","-15.68","0.00","-15.68",,"","100.00","7HX19321C47172402",""
"10/18/2025","08:26:58","PDT","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-7.15","0.00","-7.15",,"","92.85","91X59609K9882891R","Order Number : 21-13701-94139"
"10/18/2025","08:26:58","PDT","","General Card Deposit","Completed","USD","7.15","0.00","7.15",,"","100.00","4K076705N4754350U",""
"10/18/2025","08:26:58","PDT","eBay Commerce Inc.","General Authorization","Completed","USD","-7.15","0.00","-7.15",,"","100.00","64N34376HG708334S",""
"10/18/2025","08:28:21","PDT","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-13.46","0.00","-13.46",,"","86.54","84P48584J90573302","Order Number : 04-13725-67587"
"10/18/2025","08:28:21","PDT","","General Card Deposit","Completed","USD","13.46","0.00","13.46",,"","100.00","5CJ75708SK289703A",""
"10/18/2025","08:28:21","PDT","eBay Commerce Inc.","General Authorization","Completed","USD","-13.46","0.00","-13.46",,"","100.00","4E639521LV6470502",""
"10/18/2025","08:28:37","PDT","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-15.68","0.00","-15.68",,"","84.32","01U588794F3431938","Order Number : 15-13710-39555"
"10/18/2025","08:28:37","PDT","","General Card Deposit","Completed","USD","15.68","0.00","15.68",,"","100.00","7VW39992R91206713",""
"10/18/2025","08:28:37","PDT","eBay Commerce Inc.","General Authorization","Completed","USD","-15.68","0.00","-15.68",,"","100.00","7HX19321C47172402",""
"10/18/2025","08:32:03","PDT","eBay Commerce Inc.","General Authorization","Pending","USD","-15.43","0.00","-15.43",,"","100.00","66F05380TM9669217",""
"10/18/2025","08:33:58","PDT","eBay Commerce Inc.","General Authorization","Pending","USD","-16.53","0.00","-16.53",,"","100.00","08126823NH072293R",""
"10/18/2025","08:34:03","PDT","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-16.53","0.00","-16.53",,"","83.47","74P4752606635600A","Order Number : 05-13724-70014"
"10/18/2025","08:34:03","PDT","","General Card Deposit","Completed","USD","16.53","0.00","16.53",,"","100.00","6HN69067TR519013U",""
"10/18/2025","08:34:03","PDT","eBay Commerce Inc.","General Authorization","Completed","USD","-16.53","0.00","-16.53",,"","100.00","08126823NH072293R",""
